Customer ID;Edad;Genero;Descripcion;Categoria;Fecha Compra;Unidades;PVP;Localizacion;Tamaño;Color;Temporada;Forma Envio;Metodo Pago;Frecuencia Compra
225;63;Male;Socks;Clothing;24/03/2025;12;83;South Dakota;S;Beige;Summer;Free Shipping;Cash;Every 3 Months
226;25;Male;Jacket;Outerwear;26/03/2025;11;22;Arkansas;M;Olive;Spring;Next Day Air;Bank Transfer;Annually
227;29;Male;Shoes;Footwear;28/03/2025;5;74;Texas;L;Violet;Spring;Free Shipping;PayPal;Monthly
228;50;Male;Jeans;Clothing;30/03/2025;25;90;Rhode Island;M;Turquoise;Winter;Standard;Venmo;Fortnightly
229;18;Male;Socks;Clothing;01/04/2025;11;79;New Hampshire;M;White;Spring;Store Pickup;Credit Card;Annually
230;70;Male;Sandals;Footwear;03/04/2025;27;28;Ohio;S;Silver;Spring;Next Day Air;PayPal;Every 3 Months
231;66;Male;Scarf;Accessories;05/04/2025;43;88;Utah;L;Olive;Fall;Standard;Credit Card;Annually
232;28;Male;Blouse;Clothing;07/04/2025;18;26;Tennessee;M;Blue;Spring;2-Day Shipping;Debit Card;Every 3 Months
233;54;Male;Jewelry;Accessories;09/04/2025;32;27;Hawaii;L;Purple;Winter;Express;Bank Transfer;Bi-Weekly
234;19;Male;Sweater;Clothing;11/04/2025;27;83;Arizona;XL;Yellow;Fall;Next Day Air;Bank Transfer;Every 3 Months
235;20;Male;Gloves;Accessories;13/04/2025;24;39;South Dakota;S;Silver;Summer;Next Day Air;Credit Card;Weekly
236;43;Male;Sunglasses;Accessories;15/04/2025;31;89;New Jersey;M;Cyan;Winter;Free Shipping;Debit Card;Quarterly
237;38;Male;Coat;Outerwear;17/04/2025;39;68;North Dakota;L;Green;Winter;Next Day Air;PayPal;Fortnightly
238;50;Male;Dress;Clothing;19/04/2025;36;90;Iowa;M;Beige;Summer;Store Pickup;Debit Card;Fortnightly
239;64;Male;Skirt;Clothing;21/04/2025;5;34;Ohio;M;Peach;Fall;Free Shipping;Cash;Annually
240;49;Male;Pants;Clothing;23/04/2025;47;51;Vermont;L;Yellow;Summer;Express;Credit Card;Bi-Weekly
241;47;Male;Sweater;Clothing;25/04/2025;29;45;Montana;XL;Turquoise;Winter;Free Shipping;Bank Transfer;Fortnightly
242;36;Male;Hoodie;Clothing;27/04/2025;43;88;Delaware;M;Peach;Winter;Free Shipping;Venmo;Bi-Weekly
243;55;Male;Coat;Outerwear;29/04/2025;40;85;New York;L;Gray;Summer;Store Pickup;Debit Card;Every 3 Months
244;25;Male;Jewelry;Accessories;01/05/2025;4;100;Kentucky;M;Olive;Winter;2-Day Shipping;Debit Card;Monthly
245;53;Male;Belt;Accessories;03/05/2025;39;42;Oregon;S;Indigo;Spring;2-Day Shipping;PayPal;Weekly
246;49;Male;Sandals;Footwear;05/05/2025;45;53;Rhode Island;L;Charcoal;Summer;Next Day Air;Venmo;Fortnightly
247;35;Male;Sunglasses;Accessories;07/05/2025;20;86;Nevada;XL;Beige;Spring;Express;Venmo;Bi-Weekly
248;29;Male;Sweater;Clothing;09/05/2025;14;66;Montana;XL;Brown;Spring;Standard;Debit Card;Weekly
249;47;Male;Belt;Accessories;11/05/2025;33;100;Pennsylvania;M;Blue;Winter;Express;PayPal;Weekly
250;53;Male;Handbag;Accessories;13/05/2025;18;47;Alaska;S;Teal;Fall;Standard;Credit Card;Annually
251;33;Male;Skirt;Clothing;15/05/2025;9;25;Mississippi;L;Black;Fall;Express;Bank Transfer;Weekly
252;21;Male;Handbag;Accessories;17/05/2025;34;51;Wyoming;XL;Gold;Winter;Standard;PayPal;Annually
253;32;Male;Shorts;Clothing;19/05/2025;33;41;Delaware;M;Violet;Summer;Free Shipping;Venmo;Fortnightly
254;52;Male;Boots;Footwear;21/05/2025;15;73;Oklahoma;L;Cyan;Winter;2-Day Shipping;Bank Transfer;Bi-Weekly
255;67;Male;Sunglasses;Accessories;23/05/2025;4;42;Indiana;M;White;Winter;Store Pickup;PayPal;Bi-Weekly
256;43;Male;Scarf;Accessories;25/05/2025;25;20;Maryland;M;Charcoal;Spring;Free Shipping;Debit Card;Annually
257;58;Male;Jewelry;Accessories;27/05/2025;20;30;South Dakota;XL;Violet;Spring;Express;Credit Card;Every 3 Months
258;20;Male;Handbag;Accessories;29/05/2025;5;53;West Virginia;M;Red;Summer;Express;Credit Card;Quarterly
259;61;Male;Gloves;Accessories;31/05/2025;16;74;Alabama;S;Lavender;Spring;Express;Cash;Quarterly
260;32;Male;Jeans;Clothing;02/06/2025;13;57;Louisiana;M;Gold;Fall;Standard;Debit Card;Annually
261;38;Male;Hat;Accessories;04/06/2025;11;57;Montana;S;Red;Winter;2-Day Shipping;Credit Card;Every 3 Months
262;21;Male;Jeans;Clothing;06/06/2025;21;77;California;L;Magenta;Winter;Standard;Credit Card;Annually
263;37;Male;Pants;Clothing;08/06/2025;6;40;Hawaii;M;Teal;Summer;Next Day Air;Debit Card;Annually
264;27;Male;Shorts;Clothing;10/06/2025;29;46;Iowa;M;Purple;Summer;Store Pickup;Venmo;Monthly
265;36;Male;Pants;Clothing;12/06/2025;15;78;Colorado;S;Charcoal;Fall;Store Pickup;Cash;Annually
266;32;Male;Backpack;Accessories;14/06/2025;17;59;Michigan;M;Gray;Spring;2-Day Shipping;Bank Transfer;Bi-Weekly
267;51;Male;Jewelry;Accessories;16/06/2025;32;75;Louisiana;L;White;Summer;Express;Credit Card;Weekly
268;64;Male;Sweater;Clothing;18/06/2025;42;54;Maryland;M;Olive;Spring;2-Day Shipping;Venmo;Annually
269;68;Male;Shoes;Footwear;20/06/2025;21;42;Georgia;M;Charcoal;Spring;Store Pickup;Cash;Monthly
270;68;Male;Blouse;Clothing;22/06/2025;9;44;Georgia;M;Charcoal;Winter;Next Day Air;Cash;Bi-Weekly
271;33;Male;Jeans;Clothing;24/06/2025;16;52;North Dakota;XL;Orange;Fall;Free Shipping;Bank Transfer;Annually
272;65;Male;Sunglasses;Accessories;26/06/2025;42;69;Maryland;XL;Yellow;Summer;Express;Credit Card;Fortnightly
273;48;Male;Jewelry;Accessories;28/06/2025;37;26;Oregon;M;Beige;Summer;2-Day Shipping;Debit Card;Bi-Weekly
274;69;Male;Coat;Outerwear;30/06/2025;32;33;North Dakota;S;Silver;Spring;Express;Debit Card;Quarterly
275;59;Male;Jewelry;Accessories;02/07/2025;28;32;Maryland;M;Indigo;Spring;Express;Cash;Bi-Weekly
276;48;Male;Backpack;Accessories;04/07/2025;13;85;Virginia;XL;Lavender;Winter;Express;Credit Card;Weekly
277;25;Male;Skirt;Clothing;06/07/2025;11;30;South Dakota;XL;Turquoise;Fall;Express;Bank Transfer;Fortnightly
278;29;Male;Shirt;Clothing;08/07/2025;36;29;Georgia;M;Green;Winter;Store Pickup;Bank Transfer;Bi-Weekly
279;57;Male;Sweater;Clothing;10/07/2025;23;95;Hawaii;M;Orange;Spring;Express;Debit Card;Annually
280;23;Male;Sneakers;Footwear;12/07/2025;37;69;Arkansas;L;Turquoise;Summer;Standard;Bank Transfer;Monthly
281;45;Male;Sandals;Footwear;14/07/2025;21;69;Montana;S;Cyan;Fall;2-Day Shipping;Cash;Bi-Weekly
282;38;Male;Belt;Accessories;16/07/2025;22;61;Oklahoma;XL;Charcoal;Spring;Standard;Debit Card;Bi-Weekly
283;21;Male;Skirt;Clothing;18/07/2025;9;94;Minnesota;M;Teal;Summer;2-Day Shipping;Cash;Monthly
284;32;Male;Sweater;Clothing;20/07/2025;16;30;Montana;S;Maroon;Fall;Next Day Air;Venmo;Annually
285;63;Male;Skirt;Clothing;22/07/2025;4;45;Ohio;M;Red;Summer;Standard;PayPal;Quarterly
286;29;Male;Handbag;Accessories;24/07/2025;3;39;Kentucky;XL;Yellow;Summer;Express;Debit Card;Bi-Weekly
287;27;Male;Jewelry;Accessories;26/07/2025;6;51;Nebraska;L;Gray;Summer;Store Pickup;Debit Card;Annually
288;56;Male;Scarf;Accessories;28/07/2025;18;37;Delaware;L;Blue;Spring;2-Day Shipping;Venmo;Fortnightly
289;30;Male;T-shirt;Clothing;30/07/2025;34;62;North Carolina;M;Lavender;Winter;2-Day Shipping;Venmo;Bi-Weekly
290;49;Male;Coat;Outerwear;01/08/2025;26;85;New York;M;Yellow;Fall;2-Day Shipping;Credit Card;Monthly
291;58;Male;T-shirt;Clothing;03/08/2025;50;33;Colorado;M;Indigo;Winter;Standard;PayPal;Weekly
292;57;Male;Dress;Clothing;05/08/2025;40;26;Delaware;XL;Violet;Fall;Next Day Air;Bank Transfer;Monthly
293;60;Male;Shoes;Footwear;07/08/2025;24;99;Utah;M;Green;Spring;Free Shipping;Cash;Quarterly
294;69;Male;Handbag;Accessories;09/08/2025;33;39;Connecticut;M;White;Spring;Express;PayPal;Annually
295;70;Male;Skirt;Clothing;11/08/2025;19;20;New Jersey;M;Gold;Spring;Store Pickup;Credit Card;Every 3 Months
296;53;Male;Sunglasses;Accessories;13/08/2025;24;42;West Virginia;M;Indigo;Winter;Store Pickup;Credit Card;Quarterly
297;25;Male;Sandals;Footwear;15/08/2025;19;74;Indiana;S;Lavender;Spring;2-Day Shipping;Credit Card;Weekly
298;48;Male;Shoes;Footwear;17/08/2025;4;26;Delaware;XL;Purple;Summer;Standard;Credit Card;Bi-Weekly
299;69;Male;T-shirt;Clothing;19/08/2025;11;53;Maryland;M;Lavender;Winter;Standard;Venmo;Every 3 Months
300;25;Male;Sneakers;Footwear;21/08/2025;28;80;Pennsylvania;M;Maroon;Summer;Next Day Air;PayPal;Fortnightly
301;29;Male;Hat;Accessories;23/08/2025;24;98;Iowa;M;Teal;Spring;Store Pickup;PayPal;Weekly
302;46;Male;Skirt;Clothing;25/08/2025;25;95;Pennsylvania;M;Green;Spring;Standard;Credit Card;Every 3 Months
303;37;Male;Sweater;Clothing;27/08/2025;27;44;Delaware;L;Olive;Summer;Express;Bank Transfer;Every 3 Months
304;20;Male;Sandals;Footwear;29/08/2025;49;60;Oregon;M;Turquoise;Summer;Next Day Air;Venmo;Weekly
305;40;Male;Dress;Clothing;31/08/2025;45;84;Oregon;M;Green;Winter;Next Day Air;Credit Card;Bi-Weekly
306;60;Male;Sweater;Clothing;02/09/2025;26;59;Utah;M;Teal;Fall;2-Day Shipping;PayPal;Annually
307;26;Male;Jacket;Outerwear;04/09/2025;4;49;North Dakota;S;White;Summer;Express;Cash;Annually
308;29;Male;Gloves;Accessories;06/09/2025;3;32;Florida;M;Orange;Winter;Free Shipping;Credit Card;Every 3 Months
309;66;Male;Handbag;Accessories;08/09/2025;45;29;Maryland;M;Beige;Fall;Standard;Venmo;Bi-Weekly
310;66;Male;Dress;Clothing;10/09/2025;21;22;Minnesota;M;Yellow;Spring;Standard;Cash;Fortnightly
311;56;Male;Pants;Clothing;12/09/2025;50;85;Montana;M;Charcoal;Winter;Standard;Cash;Fortnightly
312;69;Male;Jeans;Clothing;14/09/2025;19;52;Rhode Island;L;Silver;Winter;Store Pickup;Bank Transfer;Monthly
313;38;Male;Pants;Clothing;16/09/2025;6;89;Massachusetts;L;Green;Spring;Next Day Air;PayPal;Annually
314;42;Male;Dress;Clothing;18/09/2025;50;77;Vermont;M;Pink;Spring;Express;Credit Card;Every 3 Months
315;30;Male;Pants;Clothing;20/09/2025;17;24;New Jersey;M;Purple;Summer;Store Pickup;Debit Card;Every 3 Months
316;66;Male;Jewelry;Accessories;22/09/2025;24;24;Wisconsin;XL;Orange;Spring;Express;Debit Card;Annually
317;36;Male;Handbag;Accessories;24/09/2025;46;22;California;M;Charcoal;Fall;Free Shipping;Venmo;Monthly
318;58;Male;Sweater;Clothing;26/09/2025;42;82;West Virginia;L;Teal;Fall;Standard;Cash;Every 3 Months
319;45;Male;Backpack;Accessories;28/09/2025;10;67;South Dakota;M;Beige;Winter;Standard;Cash;Annually
320;47;Male;Shorts;Clothing;30/09/2025;1;74;Maine;XL;White;Spring;Standard;Cash;Every 3 Months
321;66;Male;Jewelry;Accessories;02/10/2025;28;72;Kansas;L;White;Summer;Standard;Debit Card;Quarterly
322;41;Male;Sneakers;Footwear;04/10/2025;48;36;Vermont;L;Orange;Summer;Free Shipping;Debit Card;Quarterly
323;41;Male;Belt;Accessories;06/10/2025;47;95;Tennessee;S;Cyan;Winter;Standard;Credit Card;Monthly
324;66;Male;Hoodie;Clothing;08/10/2025;29;78;Tennessee;M;Orange;Winter;Next Day Air;PayPal;Bi-Weekly
325;37;Male;Shirt;Clothing;10/10/2025;37;82;Wyoming;M;Olive;Summer;Standard;Venmo;Quarterly
326;70;Male;Pants;Clothing;12/10/2025;38;70;Vermont;M;Charcoal;Winter;Free Shipping;Debit Card;Annually
327;62;Male;Scarf;Accessories;14/10/2025;48;41;New Jersey;M;White;Fall;Store Pickup;Bank Transfer;Weekly
328;61;Male;Coat;Outerwear;16/10/2025;36;42;Iowa;M;Teal;Summer;Free Shipping;PayPal;Weekly
329;48;Male;Coat;Outerwear;18/10/2025;9;50;Florida;M;Yellow;Fall;Free Shipping;Credit Card;Weekly
330;70;Male;Socks;Clothing;20/10/2025;34;31;Nevada;S;White;Summer;2-Day Shipping;Bank Transfer;Monthly
331;46;Male;Sweater;Clothing;22/10/2025;43;51;North Dakota;M;Beige;Winter;Express;Venmo;Bi-Weekly
332;31;Male;Shirt;Clothing;24/10/2025;46;98;Florida;L;Beige;Fall;Store Pickup;PayPal;Quarterly
333;19;Male;Shirt;Clothing;26/10/2025;5;86;New York;M;Maroon;Winter;2-Day Shipping;Credit Card;Monthly
334;39;Male;Sweater;Clothing;28/10/2025;15;64;Alaska;M;Teal;Winter;Standard;Bank Transfer;Bi-Weekly
335;41;Male;Blouse;Clothing;30/10/2025;30;46;Kansas;M;Lavender;Fall;Next Day Air;Credit Card;Annually
336;20;Male;Sweater;Clothing;01/11/2025;44;85;Oregon;L;Maroon;Spring;Standard;Venmo;Every 3 Months
337;36;Male;Hat;Accessories;03/11/2025;16;81;Rhode Island;S;Orange;Fall;Express;PayPal;Annually
338;32;Male;Sweater;Clothing;05/11/2025;16;59;New Mexico;M;Cyan;Winter;2-Day Shipping;Bank Transfer;Annually
339;69;Male;Hoodie;Clothing;07/11/2025;16;79;Massachusetts;M;Silver;Winter;Express;Cash;Weekly
340;40;Male;Shorts;Clothing;09/11/2025;21;33;Pennsylvania;M;Teal;Spring;2-Day Shipping;Credit Card;Every 3 Months
341;40;Male;Shorts;Clothing;11/11/2025;39;47;New Jersey;L;Blue;Summer;Express;Venmo;Every 3 Months
342;20;Male;Hat;Accessories;13/11/2025;40;20;Utah;S;Blue;Summer;Store Pickup;Debit Card;Bi-Weekly
343;64;Male;Coat;Outerwear;15/11/2025;48;36;Kentucky;M;Olive;Spring;Next Day Air;Credit Card;Every 3 Months
344;27;Male;Sandals;Footwear;17/11/2025;26;39;Nebraska;M;Purple;Summer;Next Day Air;Venmo;Monthly
345;24;Male;Skirt;Clothing;19/11/2025;46;71;Virginia;M;Charcoal;Winter;Standard;Debit Card;Monthly
346;48;Male;Shoes;Footwear;21/11/2025;27;59;Wyoming;S;Olive;Winter;Next Day Air;Bank Transfer;Annually
347;49;Male;Jeans;Clothing;23/11/2025;5;50;New Mexico;L;Violet;Spring;Next Day Air;Cash;Weekly
348;36;Male;Sandals;Footwear;25/11/2025;43;41;Oregon;L;Red;Fall;Store Pickup;PayPal;Fortnightly
349;56;Male;Blouse;Clothing;27/11/2025;17;59;South Carolina;M;Beige;Fall;Free Shipping;PayPal;Fortnightly
350;37;Male;Hat;Accessories;29/11/2025;3;87;Arizona;M;Green;Winter;2-Day Shipping;Bank Transfer;Bi-Weekly
351;42;Male;Sweater;Clothing;01/12/2025;47;68;Kentucky;M;Violet;Spring;2-Day Shipping;Bank Transfer;Fortnightly
352;28;Male;Skirt;Clothing;03/12/2025;24;90;New York;M;Teal;Winter;Standard;Debit Card;Bi-Weekly
353;27;Male;Jeans;Clothing;05/12/2025;12;71;Texas;XL;Yellow;Fall;Next Day Air;Cash;Every 3 Months
354;63;Male;Sneakers;Footwear;07/12/2025;35;64;Missouri;L;Yellow;Fall;Store Pickup;Debit Card;Monthly
355;58;Male;Jewelry;Accessories;09/12/2025;42;76;Pennsylvania;S;Olive;Fall;Free Shipping;Venmo;Weekly
356;37;Male;Jewelry;Accessories;11/12/2025;1;42;Oregon;XL;Magenta;Fall;2-Day Shipping;PayPal;Every 3 Months
357;56;Male;Pants;Clothing;13/12/2025;27;80;Nevada;L;Black;Spring;Standard;Cash;Weekly
358;18;Male;Belt;Accessories;15/12/2025;16;56;Arkansas;M;Olive;Spring;Standard;Credit Card;Bi-Weekly
359;48;Male;Hat;Accessories;17/12/2025;36;25;Minnesota;XL;Magenta;Summer;Express;Credit Card;Every 3 Months
360;31;Male;Sneakers;Footwear;19/12/2025;30;74;Georgia;M;Olive;Winter;Store Pickup;Credit Card;Every 3 Months
361;51;Male;Pants;Clothing;21/12/2025;18;30;Rhode Island;M;Teal;Summer;Standard;Debit Card;Fortnightly
362;65;Male;T-shirt;Clothing;23/12/2025;45;96;Nevada;M;White;Spring;Free Shipping;Cash;Annually
363;53;Male;Sneakers;Footwear;25/12/2025;1;64;Texas;M;Charcoal;Fall;Free Shipping;Venmo;Fortnightly
364;55;Male;Shorts;Clothing;27/12/2025;42;88;Florida;L;Yellow;Winter;Free Shipping;Bank Transfer;Fortnightly
365;62;Male;Shoes;Footwear;29/12/2025;7;88;North Dakota;L;Charcoal;Summer;Free Shipping;Venmo;Every 3 Months
366;55;Male;Gloves;Accessories;31/12/2025;50;88;West Virginia;XL;Gray;Summer;Standard;PayPal;Quarterly
367;64;Male;Socks;Clothing;02/01/2026;37;36;Nebraska;M;Turquoise;Spring;Store Pickup;Venmo;Fortnightly
368;52;Male;Dress;Clothing;04/01/2026;18;40;Tennessee;XL;Cyan;Spring;Store Pickup;Bank Transfer;Monthly
369;24;Male;Handbag;Accessories;06/01/2026;29;39;Oklahoma;M;Charcoal;Spring;Standard;Cash;Monthly
370;38;Male;Belt;Accessories;08/01/2026;45;40;Wisconsin;M;Silver;Summer;Store Pickup;PayPal;Quarterly
371;59;Male;Scarf;Accessories;10/01/2026;13;34;Oregon;M;Olive;Winter;Express;PayPal;Weekly
372;27;Male;Sneakers;Footwear;12/01/2026;47;83;North Carolina;S;Pink;Winter;2-Day Shipping;PayPal;Monthly
373;24;Male;Sweater;Clothing;14/01/2026;7;85;Pennsylvania;L;Orange;Summer;Standard;Debit Card;Weekly
374;23;Male;Coat;Outerwear;16/01/2026;11;27;North Dakota;L;White;Summer;Express;Venmo;Bi-Weekly
375;69;Male;Jewelry;Accessories;18/01/2026;39;78;Ohio;S;Purple;Spring;Store Pickup;Bank Transfer;Monthly
376;59;Male;Sunglasses;Accessories;20/01/2026;6;32;Oklahoma;M;Olive;Summer;Standard;Debit Card;Quarterly
377;51;Male;Shoes;Footwear;22/01/2026;2;51;South Carolina;S;Gray;Fall;Express;Venmo;Bi-Weekly
378;63;Male;Scarf;Accessories;24/01/2026;39;32;Maine;M;Silver;Spring;Standard;Credit Card;Every 3 Months
379;54;Male;Dress;Clothing;26/01/2026;23;62;Nevada;L;Orange;Winter;Next Day Air;Credit Card;Monthly
380;32;Male;T-shirt;Clothing;28/01/2026;46;29;Montana;S;Magenta;Fall;2-Day Shipping;Debit Card;Bi-Weekly
381;39;Male;Backpack;Accessories;30/01/2026;19;69;New Hampshire;XL;Beige;Fall;Store Pickup;Bank Transfer;Weekly
382;66;Male;Jewelry;Accessories;01/02/2026;3;25;Maine;L;Lavender;Winter;Store Pickup;Credit Card;Every 3 Months
383;28;Male;Jeans;Clothing;03/02/2026;47;76;California;M;Peach;Winter;Store Pickup;PayPal;Quarterly
384;50;Male;Sunglasses;Accessories;05/02/2026;6;77;West Virginia;S;Magenta;Fall;Standard;PayPal;Quarterly
385;70;Male;Sweater;Clothing;07/02/2026;6;33;California;M;Beige;Fall;2-Day Shipping;Venmo;Annually
386;67;Male;Shorts;Clothing;09/02/2026;12;93;West Virginia;S;Yellow;Fall;Next Day Air;Credit Card;Bi-Weekly
387;64;Male;Jewelry;Accessories;11/02/2026;40;39;Louisiana;L;Brown;Spring;Express;PayPal;Quarterly
388;45;Male;Coat;Outerwear;13/02/2026;38;93;Georgia;L;Silver;Summer;Store Pickup;PayPal;Fortnightly
389;22;Male;Handbag;Accessories;15/02/2026;10;82;Washington;M;Orange;Summer;Store Pickup;PayPal;Quarterly
390;27;Male;Boots;Footwear;17/02/2026;28;42;Virginia;L;Purple;Spring;Standard;Bank Transfer;Monthly
391;25;Male;Gloves;Accessories;19/02/2026;19;71;Indiana;M;Indigo;Winter;2-Day Shipping;PayPal;Annually
392;37;Male;Sweater;Clothing;21/02/2026;25;86;Minnesota;L;Gray;Spring;Standard;Cash;Fortnightly
393;26;Male;T-shirt;Clothing;23/02/2026;38;82;Idaho;XL;Black;Spring;Next Day Air;Credit Card;Annually
394;33;Male;Shoes;Footwear;25/02/2026;6;65;Vermont;L;Maroon;Fall;Standard;PayPal;Fortnightly
395;43;Male;Scarf;Accessories;27/02/2026;7;29;North Dakota;M;Beige;Spring;Store Pickup;Debit Card;Bi-Weekly
396;37;Male;Sneakers;Footwear;01/03/2026;2;65;Rhode Island;L;Brown;Winter;Store Pickup;PayPal;Annually
397;46;Male;Dress;Clothing;03/03/2026;24;88;South Carolina;S;Black;Fall;Standard;Bank Transfer;Annually
398;22;Male;Belt;Accessories;05/03/2026;26;46;Mississippi;M;Indigo;Fall;Free Shipping;Cash;Annually
399;20;Male;Boots;Footwear;07/03/2026;25;67;Montana;S;Silver;Winter;Free Shipping;Debit Card;Every 3 Months
400;60;Male;Scarf;Accessories;09/03/2026;10;35;Idaho;L;Blue;Fall;2-Day Shipping;Debit Card;Monthly
401;39;Male;Boots;Footwear;11/03/2026;14;66;Utah;M;Green;Winter;Free Shipping;PayPal;Fortnightly
402;43;Male;T-shirt;Clothing;13/03/2026;21;91;Oklahoma;L;Orange;Fall;Standard;Cash;Quarterly
403;31;Male;Backpack;Accessories;15/03/2026;26;78;California;L;Cyan;Fall;Express;PayPal;Monthly
404;19;Male;Sneakers;Footwear;17/03/2026;12;45;Nevada;M;Orange;Winter;Next Day Air;Bank Transfer;Annually
405;35;Male;T-shirt;Clothing;19/03/2026;11;93;Delaware;M;Indigo;Spring;Store Pickup;Credit Card;Monthly
406;41;Male;Jeans;Clothing;21/03/2026;15;74;South Carolina;S;Silver;Summer;Standard;Cash;Annually
407;52;Male;Gloves;Accessories;23/03/2026;13;55;Maryland;M;Peach;Spring;Express;Cash;Monthly
408;45;Male;Hoodie;Clothing;25/03/2026;5;76;North Carolina;XL;Teal;Spring;Next Day Air;Credit Card;Bi-Weekly
409;34;Male;Sneakers;Footwear;27/03/2026;36;66;Alabama;L;White;Spring;Express;Cash;Fortnightly
410;35;Male;Shorts;Clothing;29/03/2026;32;51;Minnesota;M;Brown;Winter;2-Day Shipping;Bank Transfer;Monthly
411;29;Male;Sweater;Clothing;31/03/2026;1;26;Virginia;L;Lavender;Spring;2-Day Shipping;Credit Card;Quarterly
412;59;Male;Jeans;Clothing;02/04/2026;15;29;Michigan;M;Indigo;Summer;Express;PayPal;Annually
413;24;Male;Jacket;Outerwear;04/04/2026;3;74;Maine;M;Yellow;Summer;Store Pickup;Bank Transfer;Weekly
414;70;Male;Jewelry;Accessories;06/04/2026;48;99;Nevada;S;White;Summer;Free Shipping;Cash;Monthly
415;29;Male;Backpack;Accessories;08/04/2026;30;88;Wyoming;L;Violet;Winter;Store Pickup;Debit Card;Weekly
416;67;Male;Coat;Outerwear;10/04/2026;40;31;Connecticut;M;Lavender;Winter;Express;Bank Transfer;Monthly
417;36;Male;Belt;Accessories;12/04/2026;24;55;Oregon;L;Olive;Spring;Free Shipping;Bank Transfer;Fortnightly
418;23;Male;Sandals;Footwear;14/04/2026;48;81;Mississippi;L;Beige;Fall;Free Shipping;Debit Card;Quarterly
419;18;Male;Sweater;Clothing;16/04/2026;27;73;Illinois;L;Purple;Spring;Standard;Venmo;Bi-Weekly
420;53;Male;Shorts;Clothing;18/04/2026;14;91;Utah;S;Teal;Winter;Free Shipping;Credit Card;Every 3 Months
421;32;Male;Socks;Clothing;20/04/2026;18;54;North Carolina;S;Peach;Spring;Free Shipping;Debit Card;Bi-Weekly
422;38;Male;Shirt;Clothing;22/04/2026;48;40;Kentucky;M;Violet;Winter;Standard;Cash;Bi-Weekly
423;47;Male;Pants;Clothing;24/04/2026;32;59;Minnesota;M;Purple;Fall;Store Pickup;Debit Card;Annually
424;46;Male;Scarf;Accessories;26/04/2026;21;26;New York;L;Teal;Spring;Store Pickup;Credit Card;Bi-Weekly
425;66;Male;Sweater;Clothing;28/04/2026;42;23;Illinois;M;Gold;Winter;Standard;PayPal;Fortnightly
426;40;Male;Jeans;Clothing;30/04/2026;4;87;North Dakota;S;Teal;Winter;Store Pickup;Credit Card;Quarterly
427;43;Male;Pants;Clothing;02/05/2026;19;71;Louisiana;M;Violet;Winter;Express;Credit Card;Quarterly
428;58;Male;Backpack;Accessories;04/05/2026;6;91;Illinois;L;Black;Winter;Store Pickup;Credit Card;Quarterly
429;21;Male;Coat;Outerwear;06/05/2026;2;64;Wyoming;XL;Gold;Winter;Free Shipping;Debit Card;Fortnightly
430;42;Male;Sandals;Footwear;08/05/2026;21;94;Washington;M;Gold;Winter;2-Day Shipping;Cash;Fortnightly
431;24;Male;Shirt;Clothing;10/05/2026;40;40;Texas;M;Brown;Summer;Store Pickup;Debit Card;Annually
432;43;Male;Hat;Accessories;12/05/2026;33;76;New Hampshire;L;Cyan;Winter;Store Pickup;Cash;Fortnightly
433;47;Male;Shirt;Clothing;14/05/2026;26;86;Indiana;S;Indigo;Fall;Free Shipping;Venmo;Weekly
434;49;Male;Skirt;Clothing;16/05/2026;23;92;Alabama;M;Orange;Fall;Store Pickup;Credit Card;Fortnightly
435;50;Male;Shoes;Footwear;18/05/2026;39;52;Oklahoma;L;Pink;Spring;Store Pickup;PayPal;Every 3 Months
436;51;Male;Coat;Outerwear;20/05/2026;42;28;Montana;XL;Olive;Winter;Next Day Air;Bank Transfer;Monthly
437;40;Male;Pants;Clothing;22/05/2026;41;46;Tennessee;L;Cyan;Summer;Free Shipping;Bank Transfer;Weekly
438;45;Male;Jewelry;Accessories;24/05/2026;41;50;New Mexico;M;Peach;Summer;Next Day Air;PayPal;Annually
